Area,Date,Sales,Avg_Price,Med_Price
C01,2001-07-01,102,236214,220500
C02,2001-07-01,18,262806,229500
C03,2001-07-01,2,279000,279000
C04,2001-07-01,10,197950,190000
C06,2001-07-01,1,200000,200000
C07,2001-07-01,24,211145,203400
C08,2001-07-01,76,212572,201500
C09,2001-07-01,7,293500,297000
C10,2001-07-01,14,294932,243375
C11,2001-07-01,16,128900,117950
C12,2001-07-01,7,327857,330000
C13,2001-07-01,21,226105,190000
C14,2001-07-01,64,230245,215000
C15,2001-07-01,33,222689,167000
E01,2001-07-01,2,259450,259450
E02,2001-07-01,3,194133,220500
E03,2001-07-01,34,135756,122000
E04,2001-07-01,26,122654,126000
E05,2001-07-01,53,188340,165000
E06,2001-07-01,1,172000,172000
E07,2001-07-01,41,161554,160000
E08,2001-07-01,28,141207,141500
E09,2001-07-01,27,159048,151000
E10,2001-07-01,8,134125,129500
E11,2001-07-01,25,131276,139000
W01,2001-07-01,8,209000,216000
W02,2001-07-01,2,275250,275250
W03,2001-07-01,10,136850,119250
W04,2001-07-01,19,132937,144000
W05,2001-07-01,26,114877,118500
W06,2001-07-01,28,311979,287750
W07,2001-07-01,1,200000,200000
W08,2001-07-01,33,190265,160000
W09,2001-07-01,26,133781,127500
W10,2001-07-01,36,132278,135000
